condition,variant,method,k,profile_id,name,gender,birth_year,cultural_background,hometown,life_events,rank,song,artist,year,relevance_reason,biographical_precision_1_5,cultural_appropriateness_1_5,notes
B_dense_k10,B,dense,10,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,7,American Pie (Parts I & II),Don McLean,1972,"This iconic song was released just before James's marriage, capturing the era's spirit and possibly his feelings of nostalgia and reflection.",,,
B_dense_k10,B,dense,10,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,8,Ringo,Lorne Greene,1964,"Released during James's high school years, this song's storytelling style might resonate with his experiences and interests in narrative and history.",,,
B_dense_k10,B,dense,10,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,9,Ringo,Lorne Greene,1964,"Released during James's high school years, this song's storytelling style might resonate with his experiences and interests in narrative and history.",,,
B_dense_k10,B,dense,10,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,10,Ruby Baby,Dion,1963,"Although released slightly before James's reminiscence bump, Dion's music was popular during his youth and may evoke early memories of his teenage years.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,1,American Pie (Parts I & II),Don McLean,1972,"This song is already part of Robert's ground truth playlist, indicating its significance to him. It was a major hit during his young adulthood, a time when he was transitioning into a new career as a truck driver.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,2,I Get Around,The Beach Boys,1964,The Beach Boys' upbeat and iconic sound was popular during Robert's reminiscence bump. This song's themes of freedom and movement may resonate with his time as a young man exploring new opportunities.,,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,3,Poor Side Of Town,Johnny Rivers,1966,"This song was a hit during Robert's early adulthood and may reflect his experiences and emotions during challenging times, such as leaving his mining job due to injury.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,4,Happy Together,The Turtles,1967,"This song's positive and catchy melody could evoke memories of happier times in Robert's life, perhaps around the time he was training as a truck driver.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,5,The Long And Winding Road/For You Blue,The Beatles,1970,"Released during the year Robert trained as a truck driver, this song's themes of journeys and reflection may connect with his life changes at that time.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,6,Chantilly Lace,Big Bopper,1958,"Though slightly before his reminiscence bump, this song's playful and energetic style was part of the cultural backdrop of Robert's teenage years.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,7,This Should Go On Forever,Rod Bernard,1970,The nostalgic feel of this song could remind Robert of his earlier years and the enduring nature of music in his life.,,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,8,Moonlight Serenade,The Rivieras,1959,"This classic tune may evoke memories of Robert's youth, providing a calming and familiar soundscape.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,9,Sing Sing Sing,Bernie Lowe Orchestra,1958,"As a lively and timeless piece, this song can offer an upbeat and energizing experience, tapping into the vibrant music culture of Robert's early years.",,,
B_dense_k10,B,dense,10,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,10,The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,1959,"Reflecting the values and culture of the late 1950s, this song might resonate with Robert's formative teenage experiences.",,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,1,I Get Around,The Beach Boys,1964,"This song was a major hit in 1964, the same year Pauline met her husband, making it a likely part of her social and romantic experiences during that time.",,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,2,Bits And Pieces,The Dave Clark Five,1964,"Released in 1964, this song aligns with Pauline's active social life in New York City and her connection to the vibrant music scene of that era.",,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,3,Sweet Caroline (Good Times Never Seemed So Good),Neil Diamond,1969,"Although slightly outside her reminiscence bump, this song's enduring popularity and positive vibes might resonate with Pauline's experiences raising her daughters.",,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,4,Remember When,The Platters,1959,"As a song from 1959, it coincides with Pauline's early years in the US, potentially reminding her of her initial experiences and adjustments.",,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,5,Chantilly Lace,Big Bopper,1958,This upbeat song from 1958 could evoke memories of Pauline's youthful days shortly after immigrating to the US.,,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,6,Sing Sing Sing,Bernie Lowe Orchestra,1958,This instrumental piece might remind Pauline of the vibrant cultural scene in New York during her early years in the city.,,,
B_dense_k10,B,dense,10,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,7,The World Outside,The Four Coins,1958,"Released in 1958, this song may resonate with Pauline's feelings of exploration and new beginnings in a new country.",,,
